#! FIELDS phi psi file.free der_phi der_psi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  33
#! SET periodic_phi true
#! SET min_psi -pi
#! SET max_psi pi
#! SET nbins_psi  17
#! SET periodic_psi true
   -1.427996661   -2.032795246  -85.091972541   16.242095537   11.079223288
   -1.237597106   -2.032795246  -81.841842923   17.972567929    8.766171106
   -1.047197551   -2.032795246  -78.237744840   19.733813135    5.655138210
   -0.856797996   -2.032795246  -74.392421395   20.250686485    1.881251945
   -0.666398442   -2.032795246  -70.682735711   18.028799266   -2.272389486
   -0.475998887   -2.032795246  -67.766353698   11.700287844   -6.430743453
   -0.285599332   -2.032795246  -66.516971779    0.503334558  -10.235971748
   -0.095199777   -2.032795246  -67.836325305  -15.026207054  -13.415400912
    0.095199777   -2.032795246  -72.341472496  -32.340285238  -15.840896046
    0.285599332   -2.032795246  -79.960744334  -46.851893527  -17.503880559
    0.475998887   -2.032795246  -89.634092605  -53.010939264  -18.451226048
    0.666398442   -2.032795246  -99.319571798  -46.488690037  -18.711697074
    0.856797996   -2.032795246 -106.464636550  -26.601625535  -18.273208314
    1.047197551   -2.032795246 -108.844492624    2.484646090  -17.113734228
    1.237597106   -2.032795246 -105.432695993   32.731436514  -15.261062337
    1.427996661   -2.032795246  -96.865365411   55.297748115  -12.802170152
    1.618396215   -2.032795246  -85.252480348   64.078144168   -9.851540670
    1.808795770   -2.032795246  -73.428979732   57.693084608   -6.528810633
    1.999195325   -2.032795246  -64.049404931   39.200581822   -2.965371215
    2.189594880   -2.032795246  -58.911916194   14.156730237    0.672964885
    2.379994435   -2.032795246  -58.687801594  -11.457400106    4.181504886
    2.570393989   -2.032795246  -62.978158714  -32.537028679    7.356113875
    2.760793544   -2.032795246  -70.547221421  -45.471716331   10.031060762
    2.951193099   -2.032795246  -79.646614992  -48.529712870   12.106940243

   -3.141592654   -1.663196111  -90.286458869  -41.539407380   11.564691750
   -2.951193099   -1.663196111  -96.945908654  -27.801755989   11.903514616
   -2.760793544   -1.663196111 -100.695196601  -11.730491237   11.730378862
   -2.570393989   -1.663196111 -101.531672507    2.209784322   11.078267603
   -2.379994435   -1.663196111 -100.166075185   11.153050595    9.952885251
   -2.189594880   -1.663196111  -97.634062617   14.574368173    8.344027481
   -1.999195325   -1.663196111  -94.871270896   13.930174202    6.230430999
   -1.808795770   -1.663196111  -92.430719246   11.605420340    3.622427875
   -1.618396215   -1.663196111  -90.418565022    9.740542659    0.587727671
   -1.427996661   -1.663196111  -88.609701298    9.551431156   -2.745424315
   -1.237597106   -1.663196111  -86.659226876   11.171266370   -6.208330135
   -1.047197551   -1.663196111  -84.286149234   13.755475115   -9.605051206
   -0.856797996   -1.663196111  -81.437401468   15.857323287  -12.727937362
   -0.666398442   -1.663196111  -78.378046881   15.623961207  -15.366891887
   -0.475998887   -1.663196111  -75.727975799   11.265657341  -17.319834439
   -0.285599332   -1.663196111  -74.400923686    1.676478280  -18.452614214
   -0.095199777   -1.663196111  -75.391226001  -12.858088752  -18.745422535
    0.095199777   -1.663196111  -79.444923877  -29.882921755  -18.337670633
    0.285599332   -1.663196111  -86.622291798  -44.757480620  -17.479526683
    0.475998887   -1.663196111  -95.965826664  -51.675336971  -16.426717621
    0.666398442   -1.663196111 -105.471014901  -45.892305283  -15.327073524
    0.856797996   -1.663196111 -112.541708681  -26.317905213  -14.176716377
    1.047197551   -1.663196111 -114.846474514    3.094095241  -12.861050684
    1.237597106   -1.663196111 -111.239739374   34.231727222  -11.256820311
    1.427996661   -1.663196111 -102.277597089   57.941691628   -9.283096266
    1.618396215   -1.663196111  -90.061231116   67.704153432   -6.914418279
    1.808795770   -1.663196111  -77.492846991   61.773444280   -4.185891909
    1.999195325   -1.663196111  -67.348519782   43.022754349   -1.205212834
    2.189594880   -1.663196111  -61.559542870   17.078904172    1.841777389
    2.379994435   -1.663196111  -60.893375412   -9.760215281    4.723648006
    2.570393989   -1.663196111  -64.970611334  -31.942330647    7.234027077
    2.760793544   -1.663196111  -72.492641732  -45.467692648    9.238918749
    2.951193099   -1.663196111  -81.594298620  -48.447570139   10.683203810

   -3.141592654   -1.293596975  -91.970860456  -41.950830068   10.004883746
   -2.951193099   -1.293596975  -98.704966487  -28.185300040    9.670649543
   -2.760793544   -1.293596975 -102.534449159  -12.236963357    9.014511278
   -2.570393989   -1.293596975 -103.505775529    1.220047454    8.005713358
   -2.379994435   -1.293596975 -102.410659522    9.223556997    6.503959997
   -2.189594880   -1.293596975 -100.368614587   11.300797541    4.308833859
   -1.999195325   -1.293596975  -98.372339317    9.154991220    1.248036051
   -1.808795770   -1.293596975  -96.969320097    5.557795319   -2.684660743
   -1.618396215   -1.293596975  -96.181551143    3.065910379   -7.251135094
   -1.427996661   -1.293596975  -95.630852263    3.172771117  -11.984236532
   -1.237597106   -1.293596975  -94.790131241    6.041003010  -16.309558096
   -1.047197551   -1.293596975  -93.216139656   10.579592271  -19.709633045
   -0.856797996   -1.293596975  -90.758101168   14.944005954  -21.856405300
   -0.666398442   -1.293596975  -87.662573906   16.873918783  -22.658484306
   -0.475998887   -1.293596975  -84.598046743   14.279808274  -22.219272831
   -0.285599332   -1.293596975  -82.574923204    5.862358992  -20.778424459
   -0.095199777   -1.293596975  -82.715459318   -8.259182336  -18.641745325
    0.095199777   -1.293596975  -85.922604371  -25.738268187  -16.149005029
    0.285599332   -1.293596975  -92.420380507  -41.877791482  -13.607304472
    0.475998887   -1.293596975 -101.375925043  -50.510602100  -11.235107135
    0.666398442   -1.293596975 -110.813389167  -46.268312391   -9.123979551
    0.856797996   -1.293596975 -118.042593647  -27.440417515   -7.254901659
    1.047197551   -1.293596975 -120.544587314    2.312012056   -5.555373712
    1.237597106   -1.293596975 -116.975989726   34.718427564   -3.959749961
    1.427996661   -1.293596975 -107.761944723   60.107412342   -2.394970385
    1.618396215   -1.293596975  -94.984349770   71.344594923   -0.766322945
    1.808795770   -1.293596975  -81.632995874   66.209810586    1.019284267
    1.999195325   -1.293596975  -70.637196249   47.374556963    2.983302257
    2.189594880   -1.293596975  -64.089832698   20.579049404    5.017456050
    2.379994435   -1.293596975  -62.874340568   -7.527198540    6.908814695
    2.570393989   -1.293596975  -66.648430042  -30.954065919    8.436475434
    2.760793544   -1.293596975  -74.074398696  -45.367986138    9.462171466
    2.951193099   -1.293596975  -83.205092256  -48.775907907    9.964008304

   -3.141592654   -0.923997839  -91.101091982  -44.179478086    6.571660369
   -2.951193099   -0.923997839  -98.267267941  -30.440517798    5.169686392
   -2.760793544   -0.923997839 -102.512812890  -14.343975328    3.569147336
   -2.570393989   -0.923997839 -103.880627346   -0.891706682    1.792847908
   -2.379994435   -0.923997839 -103.221666941    6.662659803   -0.294597382
   -2.189594880   -0.923997839 -101.754353395    7.732525266   -2.938324886
   -1.999195325   -0.923997839 -100.566517896    4.202847260   -6.352393430
   -1.808795770   -0.923997839 -100.238136025   -0.717938117  -10.519061208
   -1.618396215   -0.923997839 -100.726842693   -3.919612496  -15.077688772
   -1.427996661   -0.923997839 -101.493559828   -3.481524287  -19.366993352
   -1.237597106   -0.923997839 -101.796185313    0.876132616  -22.631239586
   -1.047197551   -0.923997839 -100.987417807    7.827484145  -24.294048527
   -0.856797996   -0.923997839  -98.785320278   15.029039493  -24.151462405
   -0.666398442   -0.923997839  -95.411961873   19.631971970  -22.398984255
   -0.475998887   -0.923997839  -91.618901691   19.020856310  -19.501877390
   -0.285599332   -0.923997839  -88.585876189   11.539755661  -16.002768476
   -0.095199777   -0.923997839  -87.650093927   -2.828827047  -12.357172095
    0.095199777   -0.923997839  -89.930366531  -21.569771578   -8.868721702
    0.285599332   -0.923997839  -95.803121652  -39.513404009   -5.678051629
    0.475998887   -0.923997839 -104.473507033  -49.798111102   -2.817592080
    0.666398442   -0.923997839 -113.873325674  -46.424348715   -0.286917575
    0.856797996   -0.923997839 -121.131623024  -27.428689431    1.881565710
    1.047197551   -0.923997839 -123.546071708    3.300840413    3.609358047
    1.237597106   -0.923997839 -119.666172341   36.993944423    4.817273008
    1.427996661   -0.923997839 -109.906120477   63.501084586    5.535565731
    1.618396215   -0.923997839  -96.407585680   75.433298309    5.940342300
    1.808795770   -0.923997839  -82.250453478   70.493416481    6.286551653
    1.999195325   -0.923997839  -70.461195600   51.330874656    6.765809966
    2.189594880   -0.923997839  -63.231975907   23.699691126    7.390968063
    2.379994435   -0.923997839  -61.536098572   -5.653421974    7.998873056
    2.570393989   -0.923997839  -65.088785188  -30.504829296    8.351469286
    2.760793544   -0.923997839  -72.557826134  -46.221564994    8.256905840
    2.951193099   -0.923997839  -81.946821137  -50.557986588    7.645284438

   -3.141592654   -0.554398704  -89.731802050  -48.263762189    3.873545863
   -2.951193099   -0.554398704  -97.720255583  -34.901145989    1.225605461
   -2.760793544   -0.554398704 -102.817908061  -18.781737709   -1.483997262
   -2.570393989   -0.554398704 -105.020594646   -5.246532834   -4.093460577
   -2.379994435   -0.554398704 -105.206930701    2.058139098   -6.654109829
   -2.189594880   -0.554398704 -104.680544281    2.373365545   -9.404775772
   -1.999195325   -0.554398704 -104.609242024   -2.158644973  -12.581250342
   -1.808795770   -0.554398704 -105.564166012   -7.707181237  -16.153279611
   -1.618396215   -0.554398704 -107.362738655  -10.463503349  -19.688056527
   -1.427996661   -0.554398704 -109.220694358   -8.155383590  -22.442905313
   -1.237597106   -0.554398704 -110.136250796   -0.733302695  -23.668663634
   -1.047197551   -0.554398704 -109.298321837    9.748122987  -22.963266776
   -0.856797996   -0.554398704 -106.423457249   20.032598407  -20.452298778
   -0.666398442   -0.554398704 -101.891535864   26.563223455  -16.709079113
   -0.475998887   -0.554398704  -96.709329269   26.437875260  -12.492593666
   -0.285599332   -0.554398704  -92.323169446   18.156263066   -8.439328637
   -0.095199777   -0.554398704  -90.271757165    2.186845709   -4.871405042
    0.095199777   -0.554398704  -91.765604286  -18.293097837   -1.773832573
    0.285599332   -0.554398704  -97.146685601  -37.503216881    1.096096416
    0.475998887   -0.554398704 -105.489486412  -48.226375076    4.000809473
    0.666398442   -0.554398704 -114.566323592  -44.514362537    7.015739951
    0.856797996   -0.554398704 -121.395333011  -24.830939587    9.930785565
    1.047197551   -0.554398704 -123.260391492    6.385150371   12.323545121
    1.237597106   -0.554398704 -118.785723048   40.056861858   13.776232475
    1.427996661   -0.554398704 -108.480939856   66.104067003   14.132197907
    1.618396215   -0.554398704  -94.541692219   77.461340895   13.588087304
    1.808795770   -0.554398704  -80.041848555   72.097509750   12.581093064
    1.999195325   -0.554398704  -67.974303634   52.660167912   11.547560326
    2.189594880   -0.554398704  -60.521199677   24.688779488   10.706631822
    2.379994435   -0.554398704  -58.692763545   -5.312215855   10.000733755
    2.570393989   -0.554398704  -62.273165930  -31.193706408    9.180436381
    2.760793544   -0.554398704  -69.993362631  -48.185432181    7.964443381
    2.951193099   -0.554398704  -79.876853088  -53.758099483    6.187301176

   -3.141592654   -0.184799568  -89.024315671  -54.284681073    1.196333047
   -2.951193099   -0.184799568  -98.204087609  -41.263698122   -1.953084176
   -2.760793544   -0.184799568 -104.498837388  -24.906852165   -4.981602615
   -2.570393989   -0.184799568 -107.821595188  -10.877092429   -7.693811757
   -2.379994435   -0.184799568 -109.045355471   -3.269542070  -10.128317869
   -2.189594880   -0.184799568 -109.537060025   -3.054468246  -12.529253645
   -1.999195325   -0.184799568 -110.524321792   -7.816161822  -15.122223247
   -1.808795770   -0.184799568 -112.541206694  -13.041858931  -17.834274865
   -1.618396215   -0.184799568 -115.229243363  -14.223382384  -20.172590182
   -1.427996661   -0.184799568 -117.537451190   -8.900564799  -21.378882522
   -1.237597106   -0.184799568 -118.231617338    2.399800194  -20.801641246
   -1.047197551   -0.184799568 -116.438632590   16.497889810  -18.278259072
   -0.856797996   -0.184799568 -112.039311772   28.990771701  -14.259543195
   -0.666398442   -0.184799568 -105.748970178   35.725438435   -9.608576977
   -0.475998887   -0.184799568  -98.950439203   34.006161421   -5.218552240
   -0.285599332   -0.184799568  -93.357918814   23.194756244   -1.631273997
   -0.095199777   -0.184799568  -90.579187214    4.907968125    1.124319117
    0.095199777   -0.184799568  -91.687223891  -16.716003727    3.456510321
    0.285599332   -0.184799568  -96.753833545  -35.530509583    5.945588713
    0.475998887   -0.184799568 -104.584706862  -44.704939142    9.005383069
    0.666398442   -0.184799568 -112.818903313  -39.267791999   12.618239465
    0.856797996   -0.184799568 -118.546859838  -18.750627801   16.288071431
    1.047197551   -0.184799568 -119.291054707   11.802580034   19.248585638
    1.237597106   -0.184799568 -113.955720472   43.514463748   20.826784735
    1.427996661   -0.184799568 -103.225095329   67.121465482   20.774500857
    1.618396215   -0.184799568  -89.294977281   76.481112537   19.349227296
    1.808795770   -0.184799568  -75.098195477   70.065134752   17.140755777
    1.999195325   -0.184799568  -63.448002252   50.420228658   14.762017068
    2.189594880   -0.184799568  -56.409695400   22.583152631   12.588249339
    2.379994435   -0.184799568  -54.982520585   -7.493260212   10.668509167
    2.570393989   -0.184799568  -59.025560420  -33.966232533    8.798196016
    2.760793544   -0.184799568  -67.370559646  -52.031774943    6.689951654
    2.951193099   -0.184799568  -78.104500351  -58.837416815    4.151929957

   -3.141592654    0.184799568  -89.071133644  -60.167051301   -1.458680471
   -2.951193099    0.184799568  -99.391520160  -47.231949819   -4.056272540
   -2.760793544    0.184799568 -106.784341000  -30.389050990   -6.332681747
   -2.570393989    0.184799568 -111.082121709  -15.626077280   -8.221668049
   -2.379994435    0.184799568 -113.152124510   -7.460789401   -9.839412117
   -2.189594880    0.184799568 -114.414075466   -6.985883811  -11.431572473
   -1.999195325    0.184799568 -116.125626681  -11.423410861  -13.161063176
   -1.808795770    0.184799568 -118.744987294  -15.579032191  -14.885460119
   -1.618396215    0.184799568 -121.715666593  -14.432039081  -16.100393406
   -1.427996661    0.184799568 -123.749736259   -5.677822720  -16.137681612
   -1.237597106    0.184799568 -123.480492231    9.217268602  -14.533642311
   -1.047197551    0.184799568 -120.127016899   25.776656840  -11.356560565
   -0.856797996    0.184799568 -113.891344728   38.610815035   -7.235046067
   -0.666398442    0.184799568 -105.916638489   43.462492539   -3.063754625
   -0.475998887    0.184799568  -97.942400582   38.494146498    0.421810931
   -0.285599332    0.184799568  -91.813309693   24.465935699    2.995092622
   -0.095199777    0.184799568  -88.997616454    4.333588835    4.991689006
    0.095199777    0.184799568  -90.226368109  -17.054742816    7.097859182
    0.285599332    0.184799568  -95.180013867  -33.762530577    9.966681011
    0.475998887    0.184799568 -102.396946257  -40.013335365   13.845406613
    0.666398442    0.184799568 -109.496719683  -32.279181847   18.377396033
    0.856797996    0.184799568 -113.809979796  -11.254976181   22.697828543
    1.047197551    0.184799568 -113.249154892   17.671804968   25.792250553
    1.237597106    0.184799568 -107.080198443   46.244260251   26.936697126
    1.427996661    0.184799568  -96.165035492   66.389330201   25.990830278
    1.618396215    0.184799568  -82.646398935   73.101155614   23.380918544
    1.808795770    0.184799568  -69.237933782   65.409183254   19.844110170
    1.999195325    0.184799568  -58.495273602   45.712319297   16.095401193
    2.189594880    0.184799568  -52.303872307   18.440749274   12.594737741
    2.379994435    0.184799568  -51.612783921  -11.148583253    9.488513791
    2.570393989    0.184799568  -56.345286225  -37.662050536    6.681811726
    2.760793544    0.184799568  -65.446157684  -56.351272427    3.987430425
    2.951193099    0.184799568  -77.087290086  -64.050552919    1.272222966

   -3.141592654    0.554398704  -87.463104683  -63.723984941   -0.933925856
   -2.951193099    0.554398704  -98.501394980  -51.150119498   -2.191231655
   -2.760793544    0.554398704 -106.649503312  -34.335555119   -3.209189019
   -2.570393989    0.554398704 -111.676598711  -19.291914657   -4.072043702
   -2.379994435    0.554398704 -114.405742297  -10.704687651   -4.910287945
   -2.189594880    0.554398704 -116.241627452   -9.751820344   -5.859054132
   -1.999195325    0.554398704 -118.421737311  -13.514716687   -6.938168670
   -1.808795770    0.554398704 -121.337771398  -16.493103827   -7.959399486
   -1.618396215    0.554398704 -124.316403559  -13.498805583   -8.540042116
   -1.427996661    0.554398704 -125.962465724   -2.521486665   -8.265945662
   -1.237597106    0.554398704 -124.904278288   14.203571316   -6.924736197
   -1.047197551    0.554398704 -120.519890063   31.356757967   -4.673925133
   -0.856797996    0.554398704 -113.294107915   43.177166307   -1.981065436
   -0.666398442    0.554398704 -104.646546699   45.840322230    0.631377590
   -0.475998887    0.554398704  -96.444711678   38.600888407    2.868964847
   -0.285599332    0.554398704  -90.430413772   23.418200163    4.842914139
   -0.095199777    0.554398704  -87.777489072    4.002871701    6.997530314
    0.095199777    0.554398704  -88.853624739  -14.879954367    9.882513534
    0.285599332    0.554398704  -93.073925919  -28.195887137   13.829213178
    0.475998887    0.554398704  -98.936447830  -31.558643715   18.701612483
    0.666398442    0.554398704 -104.284491841  -22.717157571   23.822890378
    0.856797996    0.554398704 -106.857388510   -2.938962184   28.158540806
    1.047197551    0.554398704 -104.995897564   22.759860767   30.701882204
    1.237597106    0.554398704  -98.246080758   47.232549332   30.876404116
    1.427996661    0.554398704  -87.510939380   63.678060368   28.742779330
    1.618396215    0.554398704  -74.762719097   67.979967509   24.902988209
    1.808795770    0.554398704  -62.436323027   59.410476458   20.211687021
    1.999195325    0.554398704  -52.818228496   40.062371169   15.459694378
    2.189594880    0.554398704  -47.612638298   13.792951550   11.178849454
    2.379994435    0.554398704  -47.700952026  -14.726823196    7.605621026
    2.570393989    0.554398704  -53.039104373  -40.534111898    4.738591015
    2.760793544    0.554398704  -62.664072414  -59.072184863    2.451626168
    2.951193099    0.554398704  -74.849270163  -67.099346831    0.596763845

   -3.141592654    0.923997839  -87.556702953  -65.204454239   -0.015375655
   -2.951193099    0.923997839  -98.807991116  -51.882462768    0.520695212
   -2.760793544    0.923997839 -107.028144398  -34.365170194    1.152714898
   -2.570393989    0.923997839 -112.007521570  -18.793005429    1.614957408
   -2.379994435    0.923997839 -114.616622094   -9.998104818    1.754161512
   -2.189594880    0.923997839 -116.327709188   -9.195674219    1.539566071
   -1.999195325    0.923997839 -118.437040686  -13.344614925    1.061293158
   -1.808795770    0.923997839 -121.359429351  -16.710469099    0.488177279
   -1.618396215    0.923997839 -124.402795534  -13.930566282    0.020659748
   -1.427996661    0.923997839 -126.138893661   -3.023991367   -0.162642347
   -1.237597106    0.923997839 -125.185491618   13.570528844    0.048368377
   -1.047197551    0.923997839 -120.949257146   30.392692572    0.665927431
   -0.856797996    0.923997839 -113.946036563   41.823863330    1.643753997
   -0.666398442    0.923997839 -105.564949930   44.505839351    2.951617073
   -0.475998887    0.923997839  -97.542975506   38.238589260    4.637747243
   -0.285599332    0.923997839  -91.407922391   25.246776934    6.861818417
   -0.095199777    0.923997839  -88.115013387    9.016650516    9.823814837
    0.095199777    0.923997839  -87.903449864   -6.398136964   13.661569256
    0.285599332    0.923997839  -90.226519267  -16.952095720   18.284883682
    0.475998887    0.923997839  -93.811880113  -19.227305528   23.260363955
    0.666398442    0.923997839  -96.886922010  -11.570734819   27.817215120
    0.856797996    0.923997839  -97.628964959    4.819866654   31.039751432
    1.047197551    0.923997839  -94.733825301   25.720802517   32.187660440
    1.237597106    0.923997839  -87.901406178   45.226924695   30.987090916
    1.427996661    0.923997839  -77.948516998   57.713798203   27.713123178
    1.618396215    0.923997839  -66.580734989   59.743056430   23.034650245
    1.808795770    0.923997839  -55.900843573   50.604061695   17.756166122
    1.999195325    0.923997839  -47.909107035   31.937071301   12.589987024
    2.189594880    0.923997839  -44.129787110    6.992925002    8.049365039
    2.379994435    0.923997839  -45.372939031  -20.072312384    4.443729938
    2.570393989    0.923997839  -51.603030615  -44.600054897    1.902922218
    2.760793544    0.923997839  -61.902005682  -62.120614958    0.415870662
    2.951193099    0.923997839  -74.588434117  -69.328879210   -0.147559356

   -3.141592654    1.293596975  -91.059073690  -63.151826001   -4.395139973
   -2.951193099    1.293596975 -101.778634734  -48.484692771   -3.066740837
   -2.760793544    1.293596975 -109.300150008  -30.589879401   -1.603483293
   -2.570393989    1.293596975 -113.600778535  -15.566496456   -0.266225237
   -2.379994435    1.293596975 -115.701781358   -7.961095299    0.868580448
   -2.189594880    1.293596975 -117.163283065   -8.630123023    1.868961760
